time[sec] pos_L_1[m] pos_L_2[m] pos_L_3[m] phi[deg] theta[deg] psi[deg] thrust[N] 
3.5000000000000003e-002 9.1777538395600891e-002 3.9999999995280000e+001 1.6182856429460019e-002 -9.6928602064355349e-006 1.0000000000000325e+001 3.8923465903947908e-006 5.3503958161865569e+002 
3.7499999999999999e-002 1.0651892971633170e-001 3.9999999994239097e+001 1.8782161390688439e-002 -9.6928602127966456e-006 1.0000000000000329e+001 3.8923465903947908e-006 5.3480883744855964e+002 
4.0000000000000001e-002 1.2235041091057985e-001 3.9999999993590301e+001 2.1573678899253941e-002 -9.6928602096160944e-006 1.0000000000000327e+001 3.8923465888045136e-006 5.3457809327846360e+002 
4.2500000000000003e-002 1.3927172784738870e-001 3.9999999992656008e+001 2.4557363481076580e-002 -9.6928602032549820e-006 1.0000000000000329e+001 3.8923465919850689e-006 5.3434734910836755e+002 
4.4999999999999998e-002 1.5728262638673859e-001 3.9999999991288519e+001 2.7733170558374043e-002 -9.6928602096160928e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.3411660493827162e+002 
4.7500000000000001e-002 1.7638285172861867e-001 3.9999999990252952e+001 3.1101055732820973e-002 -9.6928602127966439e-006 1.0000000000000325e+001 3.8923465903947908e-006 5.3388586076817558e+002 
5.0000000000000003e-002 1.9657214974207587e-001 3.9999999988871714e+001 3.4660973530340963e-002 -9.6928602064355382e-006 1.0000000000000323e+001 3.8923465888045136e-006 5.3365511659807953e+002 
5.2499999999999998e-002 2.1785026509175165e-001 3.9999999987526976e+001 3.8412879531660574e-002 -9.6928602096160894e-006 1.0000000000000330e+001 3.8923465903947908e-006 5.3342437242798360e+002 
5.5000000000000000e-002 2.4021694378661113e-001 3.9999999985924106e+001 4.2356728037724251e-002 -9.6928602096160911e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.3319362825788744e+002 
5.7500000000000002e-002 2.6367193088672880e-001 3.9999999984445260e+001 4.6492474875189316e-002 -9.6928602096160928e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.3296288408779151e+002 
5.9999999999999998e-002 2.8821497132131135e-001 3.9999999982559800e+001 5.0820075199394632e-002 -9.6928602096160928e-006 1.0000000000000323e+001 3.8923465919850689e-006 5.3273213991769546e+002 
6.2500000000000000e-002 3.1384580990398864e-001 3.9999999980502949e+001 5.5339483469793449e-002 -9.6928602096160928e-006 1.0000000000000323e+001 3.8923465935753462e-006 5.3250139574759942e+002 
6.5000000000000002e-002 3.4056419143932931e-001 3.9999999979039842e+001 6.0050655042140327e-002 -9.6928602096160894e-006 1.0000000000000325e+001 3.8923465919850689e-006 5.3227065157750349e+002 
6.7500000000000004e-002 3.6836986126103066e-001 3.9999999977109930e+001 6.4953544421407189e-002 -9.6928602127966473e-006 1.0000000000000327e+001 3.8923465919850689e-006 5.3203990740740733e+002 
7.0000000000000007e-002 3.9726256363831364e-001 3.9999999975095392e+001 7.0048106942393357e-002 -9.6928602127966439e-006 1.0000000000000327e+001 3.8923465872142363e-006 5.3180916323731140e+002 
7.2499999999999995e-002 4.2724204270048083e-001 3.9999999972995454e+001 7.5334298164884406e-002 -9.6928602064355399e-006 1.0000000000000330e+001 3.8923465888045136e-006 5.3157841906721535e+002 
7.4999999999999997e-002 4.5830804365658262e-001 3.9999999971045355e+001 8.0812072794260892e-002 -9.6928602127966456e-006 1.0000000000000325e+001 3.8923465903947908e-006 5.3134767489711930e+002 
7.7499999999999999e-002 4.9046031038948235e-001 3.9999999969097388e+001 8.6481385023102514e-002 -9.6928602096160894e-006 1.0000000000000327e+001 3.8923465888045136e-006 5.3111693072702326e+002 
8.0000000000000002e-002 5.2369858782838841e-001 3.9999999966620898e+001 9.2342190006749925e-002 -9.6928602096160928e-006 1.0000000000000329e+001 3.8923465919850689e-006 5.3088618655692733e+002 
8.2500000000000004e-002 5.5802261945167897e-001 3.9999999963998050e+001 9.8394442588149778e-002 -9.6928602096160894e-006 1.0000000000000323e+001 3.8923465919850689e-006 5.3065544238683128e+002 
8.5000000000000006e-002 5.9343214952856937e-001 3.9999999961611032e+001 1.0463809810210661e-001 -9.6928602096160928e-006 1.0000000000000320e+001 3.8923465919850689e-006 5.3042469821673524e+002 
8.7499999999999994e-002 6.2992692180200482e-001 3.9999999958929180e+001 1.1107311096617767e-001 -9.6928602096160894e-006 1.0000000000000323e+001 3.8923465888045136e-006 5.3019395404663919e+002 
8.9999999999999997e-002 6.6750668014578018e-001 3.9999999956334662e+001 1.1769943626924034e-001 -9.6928602096160894e-006 1.0000000000000323e+001 3.8923465919850689e-006 5.2996320987654315e+002 
9.2499999999999999e-002 7.0617116830283522e-001 3.9999999953296843e+001 1.2451702842884993e-001 -9.6928602000744258e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.2973246570644721e+002 
9.5000000000000001e-002 7.4592012974248134e-001 3.9999999950727755e+001 1.3152584318425603e-001 -9.6928602096160894e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.2950172153635117e+002 
9.7500000000000003e-002 7.8675330875206362e-001 3.9999999947949824e+001 1.3872583407766448e-001 -9.6928602096160894e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.2927097736625512e+002 
1.0000000000000001e-001 8.2867044773020337e-001 3.9999999945109202e+001 1.4611695680642339e-001 -9.6928602032549804e-006 1.0000000000000325e+001 3.8923465888045136e-006 5.2904023319615908e+002 
1.0249999999999999e-001 8.7167129055976211e-001 3.9999999942058189e+001 1.5369916556311430e-001 -9.6928602064355366e-006 1.0000000000000325e+001 3.8923465935753462e-006 5.2880948902606303e+002 
1.0500000000000000e-001 9.1575558071911434e-001 3.9999999939178956e+001 1.6147241519068201e-001 -9.6928602032549804e-006 1.0000000000000329e+001 3.8923465919850689e-006 5.2857874485596710e+002 
1.0750000000000000e-001 9.6092306101136471e-001 3.9999999936087782e+001 1.6943666073610958e-001 -9.6928602127966439e-006 1.0000000000000329e+001 3.8923465919850689e-006 5.2834800068587106e+002 
1.1000000000000000e-001 1.0071734741240397e+000 3.9999999933166841e+001 1.7759185655048737e-001 -9.6928602096160894e-006 1.0000000000000322e+001 3.8923465919850689e-006 5.2811725651577501e+002 
1.1250000000000000e-001 1.0545065634046547e+000 3.9999999929885483e+001 1.8593795680544878e-001 -9.6928602064355382e-006 1.0000000000000329e+001 3.8923465856239591e-006 5.2788651234567897e+002 
1.1500000000000000e-001 1.1029220713917511e+000 3.9999999926772809e+001 1.9447491697336117e-001 -9.6928602159771984e-006 1.0000000000000330e+001 3.8923465903947908e-006 5.2765576817558303e+002 
1.1749999999999999e-001 1.1524197408884391e+000 3.9999999923445102e+001 2.0320269210120023e-001 -9.6928602096160911e-006 1.0000000000000327e+001 3.8923465903947908e-006 5.2742502400548699e+002 
1.2000000000000000e-001 1.2029993145913025e+000 3.9999999919754664e+001 2.1212123564376595e-001 -9.6928602096160928e-006 1.0000000000000332e+001 3.8923465888045136e-006 5.2719427983539094e+002 
1.2250000000000000e-001 1.2546605346434605e+000 3.9999999916230593e+001 2.2123050282750534e-001 -9.6928602096160894e-006 1.0000000000000327e+001 3.8923465872142363e-006 5.2696353566529490e+002 
1.2500000000000000e-001 1.3074031439970042e+000 3.9999999912342233e+001 2.3053044757811392e-001 -9.6928602032549804e-006 1.0000000000000322e+001 3.8923465903947908e-006 5.2673279149519885e+002 
1.2750000000000000e-001 1.3612268847950548e+000 3.9999999908618697e+001 2.4002102512203705e-001 -9.6928602032549804e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.2650204732510292e+002 
1.3000000000000000e-001 1.4161314990498668e+000 3.9999999904676272e+001 2.4970219001439420e-001 -9.6928602032549837e-006 1.0000000000000327e+001 3.8923465872142363e-006 5.2627130315500688e+002 
1.3250000000000001e-001 1.4721167285181966e+000 3.9999999900514169e+001 2.5957389633940964e-001 -9.6928602064355349e-006 1.0000000000000327e+001 3.8923465903947908e-006 5.2604055898491083e+002 
1.3500000000000001e-001 1.5291823153431647e+000 3.9999999896661514e+001 2.6963609932351951e-001 -9.6928602096160928e-006 1.0000000000000327e+001 3.8923465919850689e-006 5.2580981481481479e+002 
1.3750000000000001e-001 1.5873280016860130e+000 3.9999999892587645e+001 2.7988875240057742e-001 -9.6928602127966439e-006 1.0000000000000323e+001 3.8923465888045136e-006 5.2557907064471874e+002 
1.4000000000000001e-001 1.6465535291545157e+000 3.9999999888438722e+001 2.9033181077607351e-001 -9.6928602127966490e-006 1.0000000000000323e+001 3.8923465903947908e-006 5.2534832647462281e+002 
1.4249999999999999e-001 1.7068586395054259e+000 3.9999999884213977e+001 3.0096522853422636e-001 -9.6928602000744258e-006 1.0000000000000323e+001 3.8923465872142363e-006 5.2511758230452676e+002 
1.4499999999999999e-001 1.7682430739510941e+000 3.9999999880059569e+001 3.1178896063460049e-001 -9.6928602064355349e-006 1.0000000000000327e+001 3.8923465888045136e-006 5.2488683813443072e+002 
1.4749999999999999e-001 1.8307301283205255e+000 3.9999999856134309e+001 3.2266937831246534e-001 -9.6928602064355349e-006 9.9999999999988685e+000 3.8923465872142363e-006 5.2465609396433467e+002 
1.4999999999999999e-001 1.8943038413342557e+000 3.9999999825330399e+001 3.3369549140143129e-001 -9.6928602096160911e-006 9.9999999999969322e+000 3.8923465888045136e-006 5.2442534979423863e+002 
1.5250000000000000e-001 1.9589665712257023e+000 3.9999999784948308e+001 3.4485241159825053e-001 -9.6928602064355366e-006 9.9999999999943423e+000 3.8923465888045136e-006 5.2419460562414270e+002 
1.5500000000000000e-001 2.0247180593561938e+000 3.9999999734987270e+001 3.5614009274121483e-001 -9.6928602096160894e-006 9.9999999999911005e+000 3.8923465919850689e-006 5.2396386145404665e+002 
1.5750000000000000e-001 2.0915580464027390e+000 3.9999999675210496e+001 3.6755848976893857e-001 -9.6928602064355366e-006 9.9999999999872209e+000 3.8923465872142363e-006 5.2373311728395061e+002 
1.6000000000000000e-001 2.1594862731822619e+000 3.9999999605764145e+001 3.7910755739506286e-001 -9.6928602096160928e-006 9.9999999999826823e+000 3.8923465919850689e-006 5.2350237311385456e+002 
1.6250000000000001e-001 2.2285002494360113e+000 3.9999999529337011e+001 3.9078783714551291e-001 -1.0548725188251290e-005 9.9999892938089641e+000 4.2683729330190909e-006 5.2327162894375851e+002 
1.6500000000000001e-001 2.2986011067617169e+000 3.9999999446309843e+001 4.0259903492078775e-001 -1.2539358408553016e-005 9.9999711649542800e+000 5.0700863633280725e-006 5.2304088477366258e+002 
1.6750000000000001e-001 2.3697883054111877e+000 3.9999999354222012e+001 4.1454121179770187e-001 -1.4982820891142652e-005 9.9999433636561701e+000 5.9831218600708827e-006 5.2281014060356654e+002 
1.7000000000000001e-001 2.4420615428334740e+000 3.9999999255022473e+001 4.2661438340344549e-001 -1.8803608510946838e-005 9.9999041528500481e+000 7.3211148840947104e-006 5.2257939643347049e+002 
1.7249999999999999e-001 2.5154205171828186e+000 3.9999999151399464e+001 4.3881855453232621e-001 -2.4979809231650120e-005 9.9998519597334656e+000 9.3490961907572567e-006 5.2234865226337445e+002 
1.7499999999999999e-001 2.5898649317310500e+000 3.9999999043988645e+001 4.5115369882528333e-001 -3.4008212205765327e-005 9.9997862275204490e+000 1.2192982346439783e-005 5.2211790809327840e+002 
1.7749999999999999e-001 2.6653944736637212e+000 3.9999998929364047e+001 4.6361988191765713e-001 -4.5163882398981081e-005 9.9997037080761491e+000 1.5554066448671564e-005 5.2188716392318247e+002 
1.7999999999999999e-001 2.7420088409701977e+000 3.9999998805298034e+001 4.7621709916990196e-001 -5.7128183216871402e-005 9.9996032336954777e+000 1.9096157877047185e-005 5.2165641975308642e+002 
1.8250000000000000e-001 2.8197077325461737e+000 3.9999998673098524e+001 4.8894534095827291e-001 -7.0839824907139101e-005 9.9994836517927155e+000 2.3064079145943354e-005 5.2142567558299038e+002 
1.8500000000000000e-001 2.8984908506561116e+000 3.9999998533227625e+001 5.0180456843580989e-001 -8.6471465620433831e-005 9.9993447350281883e+000 2.7506097616907620e-005 5.2119493141289433e+002 
1.8750000000000000e-001 2.9783579034275984e+000 3.9999998386744338e+001 5.1479471657550646e-001 -1.0459641909064516e-004 9.9991869735946359e+000 3.2587425046452636e-005 5.2096418724279829e+002 
1.9000000000000000e-001 3.0593085562267546e+000 3.9999998235997303e+001 5.2791594076299009e-001 -1.2695876457267924e-004 9.9990042749421608e+000 3.8600393552891539e-005 5.2073344307270236e+002 
1.9250000000000000e-001 3.1413424740271232e+000 3.9999998080596683e+001 5.4116839436992814e-001 -1.5439657090348459e-004 9.9987906472286330e+000 4.5562574757805235e-005 5.2050269890260631e+002 
1.9500000000000001e-001 3.2244593401113559e+000 3.9999997925278635e+001 5.5455212461877879e-001 -1.9033887107052400e-004 9.9985431540004335e+000 5.4055453198707996e-005 5.2027195473251027e+002 
1.9750000000000001e-001 3.3086588485484052e+000 3.9999997780421509e+001 5.6806712082942346e-001 -2.4183264170979360e-004 9.9982603797471565e+000 6.5286395858892390e-005 5.2004121056241422e+002 
2.0000000000000001e-001 3.3939406884653804e+000 3.9999997644732538e+001 5.8171340142909056e-001 -3.0869936363376666e-004 9.9979402381236433e+000 7.9142167121417801e-005 5.1981046639231818e+002 
2.0250000000000001e-001 3.4803045333132161e+000 3.9999997511151960e+001 5.9549106648107397e-001 -3.8743812458222083e-004 9.9975782862391274e+000 9.4874117807831659e-005 5.1957972222222224e+002 
2.0499999999999999e-001 3.5677500704396614e+000 3.9999997376236280e+001 6.0940013639189594e-001 -4.7575224484964237e-004 9.9971723167638942e+000 1.1213815858419383e-004 5.1934897805212620e+002 
2.0749999999999999e-001 3.6562769925048642e+000 3.9999997239378722e+001 6.2344059921972428e-001 -5.7361556385277543e-004 9.9967210406975067e+000 1.3095619143068375e-004 5.1911823388203015e+002 
2.0999999999999999e-001 3.7458849797800085e+000 3.9999997098128553e+001 6.3761250350223819e-001 -6.7989852527157056e-004 9.9962213107647013e+000 1.5111954156841169e-004 5.1888748971193411e+002 
2.1249999999999999e-001 3.8365737014609662e+000 3.9999996948458346e+001 6.5191595085403042e-001 -7.9193469117288065e-004 9.9956683971793119e+000 1.7217758782404942e-004 5.1865674554183818e+002 
2.1500000000000000e-001 3.9283428299061924e+000 3.9999996791559539e+001 6.6635102193355622e-001 -9.1160220922990073e-004 9.9950579927850409e+000 1.9438489404170636e-004 5.1842600137174213e+002 
2.1750000000000000e-001 4.0211920432154518e+000 3.9999996627777762e+001 6.8091776965160045e-001 -1.0394959100915842e-003 9.9943866414404692e+000 2.1780584048764184e-004 5.1819525720164609e+002 
2.2000000000000000e-001 4.1151209988924098e+000 3.9999996455894845e+001 6.9561635674539879e-001 -1.1756533366295585e-003 9.9936474580700683e+000 2.4237833245970049e-004 5.1796451303155004e+002 
2.2250000000000000e-001 4.2101293614246362e+000 3.9999996277449391e+001 7.1044688270101775e-001 -1.3223894132542097e-003 9.9928341462135712e+000 2.6838870109628166e-004 5.1773376886145400e+002 
2.2500000000000001e-001 4.3062168450954497e+000 3.9999996083005570e+001 7.2540921351805032e-001 -1.4708829958905482e-003 9.9919498060916272e+000 2.9475053995429577e-004 5.1750302469135795e+002 
2.2750000000000001e-001 4.4033831517962625e+000 3.9999995868323566e+001 7.4050327127169613e-001 -1.6180762652837155e-003 9.9909953712466280e+000 3.2107003522914747e-004 5.1727228052126202e+002 
2.3000000000000001e-001 4.5016279401763892e+000 3.9999995643179489e+001 7.5572918511498077e-001 -1.7741823597802893e-003 9.9899635950851611e+000 3.4865509001153448e-004 5.1704153635116597e+002 
2.3250000000000001e-001 4.6009508872641831e+000 3.9999995408070454e+001 7.7108699116516810e-001 -1.9394445034486394e-003 9.9888509233714213e+000 3.7753209020696595e-004 5.1681079218106993e+002 
2.3499999999999999e-001 4.7013516798643034e+000 3.9999995163097701e+001 7.8657666926090597e-001 -2.1152907017763550e-003 9.9876557909299297e+000 4.0789352422361481e-004 5.1658004801097388e+002 
2.3749999999999999e-001 4.8028299911189087e+000 3.9999994916764422e+001 8.0219827058527882e-001 -2.3102190416777954e-003 9.9863736929461684e+000 4.4080930578762462e-004 5.1634930384087784e+002 
2.3999999999999999e-001 4.9053854628713545e+000 3.9999994668079317e+001 8.1795198129215851e-001 -2.5243631822592888e-003 9.9849952559746757e+000 4.7621753937910949e-004 5.1611855967078191e+002 
2.4249999999999999e-001 5.0090177464864976e+000 3.9999994415120788e+001 8.3383794753752127e-001 -2.7579763812532981e-003 9.9835124928014114e+000 5.1408741572030148e-004 5.1588781550068586e+002 
2.4500000000000000e-001 5.1137265038299740e+000 3.9999994166320448e+001 8.4985626156077299e-001 -3.0207050684692488e-003 9.9819190654474195e+000 5.5552979563606899e-004 5.1565707133058982e+002 
2.4750000000000000e-001 5.2195114080579756e+000 3.9999993925092049e+001 8.6600695336101596e-001 -3.3171205409380086e-003 9.9802110411878928e+000 6.0106692136442717e-004 5.1542632716049377e+002 
2.5000000000000000e-001 5.3263721368608836e+000 3.9999993693500272e+001 8.8229003418445995e-001 -3.6500407773538386e-003 9.9783851519376174e+000 6.5104573332844251e-004 5.1519558299039772e+002 
2.5250000000000000e-001 5.4343083632822458e+000 3.9999993468684799e+001 8.9870553773822648e-001 -4.0178881550636571e-003 9.9764372644374681e+000 7.0529383208075788e-004 5.1496483882030179e+002 
2.5500000000000000e-001 5.5433197540250063e+000 3.9999993244271813e+001 9.1525352732243936e-001 -4.4154501786704799e-003 9.9743621009499126e+000 7.6320771495791797e-004 5.1473409465020575e+002 
2.5750000000000001e-001 5.6534059613686960e+000 3.9999993022262807e+001 9.3193412646095641e-001 -4.8459769570371189e-003 9.9721518149319355e+000 8.2511517318887922e-004 5.1450335048010970e+002 
2.6000000000000001e-001 5.7645666839522187e+000 3.9999992798511599e+001 9.4874723512515979e-001 -5.3062805601724666e-003 9.9698070901919635e+000 8.9074575356557027e-004 5.1427260631001366e+002 
2.6250000000000001e-001 5.8768015777253169e+000 3.9999992574525578e+001 9.6569295418482382e-001 -5.7996969928989480e-003 9.9673206894596778e+000 9.6044543194600618e-004 5.1404186213991761e+002 
2.6500000000000001e-001 5.9901103240784082e+000 3.9999992356150152e+001 9.8277125543129973e-001 -6.3341475452286210e-003 9.9646900866385781e+000 1.0351446536128416e-003 5.1381111796982168e+002 
2.6750000000000002e-001 6.1044926155861505e+000 3.9999992135845950e+001 9.9998205916732363e-001 -6.9016591287281133e-003 9.9619150108164032e+000 1.1140373818271886e-003 5.1358037379972563e+002 
2.7000000000000002e-001 6.2199480855581610e+000 3.9999991916620147e+001 1.0173255723218642e+000 -7.5080968069612501e-003 9.9589837113389024e+000 1.1976841705710769e-003 5.1334962962962959e+002 
2.7250000000000002e-001 6.3364763756999949e+000 3.9999991695277430e+001 1.0348019627541123e+000 -8.1529899352683136e-003 9.9558859204109567e+000 1.2859703026414791e-003 5.1311888545953354e+002 
2.7500000000000002e-001 6.4540771531812533e+000 3.9999991454436781e+001 1.0524112656803220e+000 -8.8179880948396783e-003 9.9526167088713429e+000 1.3769295814905400e-003 5.1288814128943761e+002 
2.7750000000000002e-001 6.5727501029311721e+000 3.9999991190851141e+001 1.0701534251586686e+000 -9.5016191771706057e-003 9.9491742150669840e+000 1.4704567637109304e-003 5.1265739711934157e+002 
2.8000000000000003e-001 6.6924948569665865e+000 3.9999990907763703e+001 1.0880286457881532e+000 -1.0209698867934063e-002 9.9455461322484613e+000 1.5671247109135115e-003 5.1242665294924552e+002 
2.8249999999999997e-001 6.8133110923458382e+000 3.9999990602274579e+001 1.1060368904545630e+000 -1.0941461552439696e-002 9.9417295693752710e+000 1.6668928890144015e-003 5.1219590877914948e+002 
2.8499999999999998e-001 6.9351985100842430e+000 3.9999990283801324e+001 1.1241779988778071e+000 -1.1708269185570462e-002 9.9377261061459290e+000 1.7710516413586650e-003 5.1196516460905349e+002 
2.8749999999999998e-001 7.0581567477965566e+000 3.9999989953712742e+001 1.1424521393225255e+000 -1.2515419773770946e-002 9.9335243699011659e+000 1.8801322846960773e-003 5.1173442043895750e+002 
2.8999999999999998e-001 7.1821854565565744e+000 3.9999989612603414e+001 1.1608594090360551e+000 -1.3366460619516870e-002 9.9291153768916356e+000 1.9944970149116240e-003 5.1150367626886145e+002 
2.9249999999999998e-001 7.3072843059532939e+000 3.9999989264430674e+001 1.1793997846775208e+000 -1.4267405731387173e-002 9.9244944593132498e+000 2.1148362788845788e-003 5.1127293209876541e+002 
2.9499999999999998e-001 7.4334529622069461e+000 3.9999988913997676e+001 1.1980732721292671e+000 -1.5226711799029813e-002 9.9196559507992177e+000 2.2420766868918168e-003 5.1104218792866942e+002 
2.9749999999999999e-001 7.5606910973335459e+000 3.9999988557781002e+001 1.2168798503201335e+000 -1.6242784295425895e-002 9.9145953511979883e+000 2.3761139870609582e-003 5.1081144375857338e+002 
2.9999999999999999e-001 7.6889983988402522e+000 3.9999988191687777e+001 1.2358194335932127e+000 -1.7313275517678604e-002 9.9093107838492145e+000 2.5167886877972075e-003 5.1058069958847733e+002 
3.0249999999999999e-001 7.8183744588400677e+000 3.9999987825403487e+001 1.2548923418486160e+000 -1.8454285089408211e-002 9.9037817684189857e+000 2.6656832507623799e-003 5.1034995541838134e+002 
3.0499999999999999e-001 7.9488189652558283e+000 3.9999987451954411e+001 1.2740984693631114e+000 -1.9659578065437892e-002 9.8980070406199996e+000 2.8222602576097600e-003 5.1011921124828530e+002 
3.0750000000000000e-001 8.0803316541008492e+000 3.9999987070059248e+001 1.2934374849592580e+000 -2.0928133919210619e-002 9.8919952009947902e+000 2.9866280009174721e-003 5.0988846707818931e+002 
3.1000000000000000e-001 8.2129121724966119e+000 3.9999986687094442e+001 1.3129094525616045e+000 -2.2273681631585267e-002 9.8857365893911080e+000 3.1602457518144274e-003 5.0965772290809326e+002 
3.1250000000000000e-001 8.3465602142136213e+000 3.9999986268604815e+001 1.3325140604195989e+000 -2.4779967671813355e-002 9.8791991518391313e+000 3.3449822288045333e-003 5.0942697873799727e+002 
3.1500000000000000e-001 8.4812754197602818e+000 3.9999985798402335e+001 1.3522513822091744e+000 -2.8645708901743949e-002 9.8723645401914659e+000 3.5404584695617777e-003 5.0919623456790123e+002 
3.1750000000000000e-001 8.6170575686303224e+000 3.9999985249906992e+001 1.3721207796568553e+000 -3.4533873395085860e-002 9.8652297040732275e+000 3.7473554100545714e-003 5.0896549039780518e+002 
3.2000000000000001e-001 8.7539063984547774e+000 3.9999984596688755e+001 1.3921218017145192e+000 -4.3039319182525140e-002 9.8577851380354442e+000 3.9662233867491003e-003 5.0873474622770919e+002 
3.2250000000000001e-001 8.8918216234699621e+000 3.9999983811697831e+001 1.4122540993162049e+000 -5.4819332018703947e-002 9.8500139026499554e+000 4.1977666649895317e-003 5.0850400205761315e+002 
3.2500000000000001e-001 9.0308030192216773e+000 3.9999982866261348e+001 1.4325170387728141e+000 -7.0555257322626339e-002 9.8419109691106943e+000 4.4428206702297060e-003 5.0827325788751716e+002 
3.2750000000000001e-001 9.1708503158648682e+000 3.9999981730912339e+001 1.4529101775300708e+000 -9.0957304095859448e-002 9.8334608735295888e+000 4.7022893756325330e-003 5.0804251371742112e+002 
3.3000000000000002e-001 9.3119632374866672e+000 3.9999980376446487e+001 1.4734330783814347e+000 -1.1676088038416647e-001 9.8246461304153971e+000 4.9772849436549565e-003 5.0781176954732507e+002 
3.3250000000000002e-001 9.4541415038949097e+000 3.9999978771241530e+001 1.4940853127644740e+000 -1.4872615624717991e-001 9.8154475682005700e+000 5.2689065767632460e-003 5.0758102537722908e+002 
3.3500000000000002e-001 9.5973848205139412e+000 3.9999976881973637e+001 1.5148665299108410e+000 -1.8763204142346424e-001 9.8058410552581883e+000 5.5781848702293772e-003 5.0735028120713304e+002 
3.3750000000000002e-001 9.7416929197626683e+000 3.9999974677862554e+001 1.5357762430666568e+000 -2.3427548983742982e-001 9.7958074197280816e+000 5.9066929935132281e-003 5.0711953703703699e+002 
3.4000000000000002e-001 9.8870655770551750e+000 3.9999972135472547e+001 1.5568137261733819e+000 -2.8945631009969336e-001 9.7853366883466233e+000 6.2567671679488656e-003 5.0688879286694100e+002 
3.4250000000000003e-001 1.0033502520846438e+001 3.9999969221169188e+001 1.5779784803344530e+000 -3.5390631334428096e-001 9.7744015936422048e+000 6.6269075676106109e-003 5.0665804869684496e+002 
3.4499999999999997e-001 1.0181003434421712e+001 3.9999965912412755e+001 1.5992702335833364e+000 -4.2833856756432825e-001 9.7629602154078192e+000 7.0190344260035974e-003 5.0642730452674897e+002 
3.4749999999999998e-001 1.0329568027487538e+001 3.9999962172188532e+001 1.6206885621369329e+000 -5.1341581896849597e-001 9.7509717738232773e+000 7.4331949603332814e-003 5.0619656035665292e+002 
3.4999999999999998e-001 1.0479195989177887e+001 3.9999957968285742e+001 1.6422331281941505e+000 -6.0978225046807366e-001 9.7383869835751131e+000 7.8697180531522477e-003 5.0596581618655694e+002 
3.5249999999999998e-001 1.0629887002319501e+001 3.9999953265599039e+001 1.6639036217297525e+000 -7.1800239869695415e-001 9.7251514142466338e+000 8.3286169950523084e-003 5.0573507201646089e+002 
3.5499999999999998e-001 1.0781640769687964e+001 3.9999948023012458e+001 1.6856996433307510e+000 -8.3852942627742355e-001 9.7112181075286763e+000 8.8091715903150739e-003 5.0550432784636484e+002 
3.5749999999999998e-001 1.0934456941291337e+001 3.9999942201723663e+001 1.7076210336123410e+000 -9.7176520042437986e-001 9.6965313804294855e+000 9.3078896226434400e-003 5.0527358367626886e+002 
3.5999999999999999e-001 1.1088335245688802e+001 3.9999935778286229e+001 1.7296673014459500e+000 -1.1180352904536606e+000 9.6810569850482153e+000 9.8260834727496860e-003 5.0504283950617281e+002 
3.6249999999999999e-001 1.1243275449963736e+001 3.9999928713648181e+001 1.7518377429851606e+000 -1.2776037129525990e+000 9.6647657612899778e+000 1.0358904263448930e-002 5.0481209533607682e+002 
3.6499999999999999e-001 1.1399277221474577e+001 3.9999920979627632e+001 1.7741321409689741e+000 -1.4506760576643429e+000 9.6476098212919812e+000 1.0905906330278050e-002 5.0458135116598078e+002 
3.6749999999999999e-001 1.1556340241537647e+001 3.9999912561744225e+001 1.7965502609840049e+000 -1.6372552569170067e+000 9.6295632926020502e+000 1.1469598751121510e-002 5.0435060699588473e+002 
3.7000000000000000e-001 1.1714464179284606e+001 3.9999903460020043e+001 1.8190919252409552e+000 -1.8373094485620423e+000 9.6105943272473731e+000 1.2053751228980598e-002 5.0411986282578874e+002 
3.7250000000000000e-001 1.1873648719779252e+001 3.9999893659284986e+001 1.8417568368704345e+000 -2.0509192165944548e+000 9.5906662342785385e+000 1.2658635576537963e-002 5.0388911865569270e+002 
3.7500000000000000e-001 1.2033893609550169e+001 3.9999883140506014e+001 1.8645444203023072e+000 -2.2781222585691512e+000 9.5697667883323856e+000 1.3285552065209294e-002 5.0365837448559671e+002 
3.7750000000000000e-001 1.2195198580284634e+001 3.9999871902028822e+001 1.8874541926042392e+000 -2.5189708911946638e+000 9.5478869963920392e+000 1.3939485509169749e-002 5.0342763031550066e+002 
3.8000000000000000e-001 1.2357563389318504e+001 3.9999859926664300e+001 1.9104855167428729e+000 -2.7735039044315530e+000 9.5250186818864417e+000 1.4623232914818199e-002 5.0319688614540462e+002 
3.8250000000000001e-001 1.2520987787361666e+001 3.9999847189817984e+001 1.9336378016077260e+000 -3.0417485898519585e+000 9.5011592749639835e+000 1.5338061804552940e-002 5.0296614197530863e+002 
3.8500000000000001e-001 1.2685471491713097e+001 3.9999833685021684e+001 1.9569106059175283e+000 -3.3237410904409677e+000 9.4762944001143250e+000 1.6090453084052676e-002 5.0273539780521259e+002 
3.8750000000000001e-001 1.2851014239768780e+001 3.9999819404868546e+001 1.9803033749584387e+000 -3.6195330440495730e+000 9.4504040797145201e+000 1.6883809900659207e-002 5.0250465363511660e+002 
